341.81,115,426,2.92125127627
215.63,346,605,2.9505208076
760.13,448,2422,2.97028724434
347.54,655,1541,3.03300766862
327.94,809,1669,3.19265965769
288.89,68,973,2.93341523734
295.29,1672,2430,2.94481895084
544.29,18,2758,2.8535892428
196.97,12,259,2.92809350437
651.78,18,2783,2.98587231946
