311.63,4895,6536,123.067735777
264.64,3170,3451,121.720957213
493.25,3084,3864,125.319208947
607.31,374,2853,128.306981886
562.6,5,5244,122.548486689
343.71,144,936,131.804120694
823.87,377,5748,122.8027895
775.2,5,3509,128.28227384
866.73,549,6992,132.070207342
641.86,4215,6053,125.637372554
