829.77,169,4992,87.5919234339
331.44,4347,4987,87.2201623737
1294.67,79,3413,87.3011287396
582.18,277,3061,87.5337644951
534.8,1265,3566,87.2756604461
549.82,3340,4965,87.8545889684
254.5,4163,4821,91.2148832146
611.11,2628,4755,93.3846297708
423.66,156,1216,93.00678673
229.5,1216,1761,90.011411316
