297.71,1160,2578,69.0840765387
387.38,161,1052,67.8619785747
549.03,1048,3002,70.1776926638
465.77,1178,3645,66.7379525469
375.78,389,2117,67.6377055424
403.36,2766,3752,67.6802794062
725.74,5,2752,69.0855970338
257.88,3601,3924,67.6285825716
588.19,1491,2444,68.5458212612
1096.07,259,3282,67.4005083015
