428.19,86,5917,111.098778206
338.56,3506,4437,109.415970217
516.62,4538,5925,110.47727582
460.58,151,1212,110.723596032
762.32,2870,5472,110.186101002
421.9,4680,5953,109.201580403
1330.15,118,5684,109.26163996
838.85,608,5572,110.478036068
608.38,2260,4756,117.660094833
648.63,534,3133,105.522742426
