341.81,115,426,56.0952468562
215.63,346,605,54.6948708377
760.13,448,2422,56.2434951318
347.54,655,1541,54.8320955236
327.94,809,1669,53.9228394334
288.89,68,973,53.6153192926
295.29,1672,2430,54.1908267008
544.29,18,2758,54.0558827577
196.97,12,259,57.2728703375
651.78,18,2783,54.6637006875
