829.77,169,4992,5.36886831828
331.44,4347,4987,5.2000933584
1294.67,79,3413,5.18906976868
582.18,277,3061,5.11874686873
534.8,1265,3566,5.16360147518
549.82,3340,4965,5.26623489673
254.5,4163,4821,5.33655779668
611.11,2628,4755,5.10088105091
423.66,156,1216,5.18983001625
229.5,1216,1761,5.08985746118
