439.4,3996,5943,178.753969443
527.28,45,5762,183.91681067
742.51,6839,8730,178.025652273
785.22,5135,9969,189.022253207
711.15,6559,8960,171.224477539
925.67,4020,8689,168.497469516
545.26,797,2359,168.149656254
711.9,5,1701,170.618560228
721.3,8293,9990,168.116585485
1228.66,571,8383,168.385713124
