364.16,3,947,136.963920931
425.95,5576,7014,136.616487793
825.46,1001,5673,138.357834845
733.19,1790,3174,142.592793917
905.81,101,5440,141.599530471
487.84,974,1683,141.516283363
659.44,5347,7807,142.124481416
894.05,361,7965,137.271441072
350.4,4425,6776,137.561855643
1049.96,172,4949,138.328945438
